FlightID,Airline,DepartureAirport,ArrivalAirport,DepartureDate,Distance,FlightDuration,Class,NumberOfStops,DaysUntilDeparture,DayOfWeek,TicketPrice
2877,Southwest,JFK,DFW,29-04-2024 20:00,2850,1.06,Economy,0,256,Monday,1995.51
2878,American,JFK,JFK,29-04-2024 21:00,2534,11.4,Economy,2,131,Monday,1508.28
2879,Southwest,DFW,DFW,29-04-2024 22:00,497,3.78,First,2,100,Monday,419.37
2880,United,DFW,ATL,29-04-2024 23:00,3714,7.23,First,1,352,Monday,347.34
2881,Southwest,LAX,JFK,30-04-2024 00:00,1316,6.5,First,0,353,Tuesday,1230.71
2882,Southwest,ATL,ORD,30-04-2024 01:00,3134,11.03,First,0,133,Tuesday,1617.01
2883,Southwest,ORD,ORD,30-04-2024 02:00,3857,6.69,Business,1,129,Tuesday,897.29
2884,Delta,ATL,DFW,30-04-2024 03:00,1325,4.93,First,1,82,Tuesday,926.77
2885,American,LAX,DFW,30-04-2024 04:00,2324,2.44,Economy,2,259,Tuesday,1250.55
2886,Delta,ORD,LAX,30-04-2024 05:00,4237,3.16,Business,1,248,Tuesday,174.63
2887,JetBlue,JFK,ORD,30-04-2024 06:00,1382,3.07,Economy,1,246,Tuesday,1850.97
2888,Delta,ORD,ATL,30-04-2024 07:00,671,10.88,Business,0,263,Tuesday,1192.67
2889,American,JFK,ORD,30-04-2024 08:00,3936,10.94,Economy,1,162,Tuesday,417.03
2890,JetBlue,ORD,LAX,30-04-2024 09:00,4502,11.91,Economy,2,323,Tuesday,754.56
2891,American,ORD,DFW,30-04-2024 10:00,2605,3.31,First,0,184,Tuesday,839.64
2892,Southwest,LAX,JFK,30-04-2024 11:00,2962,7.22,Economy,0,67,Tuesday,1849.17
2893,JetBlue,DFW,LAX,30-04-2024 12:00,3626,3.93,First,0,287,Tuesday,1261.09
2894,Delta,ATL,ORD,30-04-2024 13:00,1220,5.97,First,2,189,Tuesday,1004.1
2895,United,ORD,LAX,30-04-2024 14:00,4675,10.01,Economy,1,347,Tuesday,1661.61
2896,JetBlue,JFK,DFW,30-04-2024 15:00,1228,1.97,Business,2,42,Tuesday,368.27
2897,Southwest,LAX,DFW,30-04-2024 16:00,4742,2,Economy,0,359,Tuesday,1033.12
2898,American,LAX,DFW,30-04-2024 17:00,1446,7.75,Business,2,210,Tuesday,1953.37
2899,United,DFW,ATL,30-04-2024 18:00,932,11.29,First,1,108,Tuesday,1366.62
2900,JetBlue,ORD,ATL,30-04-2024 19:00,3268,9.28,Economy,2,347,Tuesday,1158.41
2901,Southwest,JFK,ATL,30-04-2024 20:00,819,9.52,Economy,0,13,Tuesday,402.82
2902,Southwest,JFK,JFK,30-04-2024 21:00,2153,11.86,First,1,241,Tuesday,1988.06
2903,JetBlue,ORD,ORD,30-04-2024 22:00,2921,2.77,First,2,361,Tuesday,1032.16
2904,Delta,ORD,DFW,30-04-2024 23:00,3258,4.35,Economy,1,225,Tuesday,1746.66
2905,United,ATL,JFK,01-05-2024 00:00,967,9.97,Economy,1,286,Wednesday,885.08
2906,United,JFK,DFW,01-05-2024 01:00,238,7.14,Business,0,82,Wednesday,624.84
2907,American,ATL,ATL,01-05-2024 02:00,3560,2.82,First,1,76,Wednesday,261.67
2908,Delta,ORD,ATL,01-05-2024 03:00,2105,7.05,Economy,1,43,Wednesday,1323.06
2909,American,LAX,LAX,01-05-2024 04:00,408,9.56,Economy,2,191,Wednesday,64.25
2910,American,LAX,LAX,01-05-2024 05:00,4798,10.94,First,0,282,Wednesday,1404.96
2911,Delta,ATL,ATL,01-05-2024 06:00,564,5.48,Economy,0,354,Wednesday,741.43
2912,JetBlue,ATL,JFK,01-05-2024 07:00,3805,2.31,Economy,0,267,Wednesday,1621.21
2913,JetBlue,DFW,LAX,01-05-2024 08:00,3733,7,Business,1,252,Wednesday,767.74
2914,American,DFW,JFK,01-05-2024 09:00,2105,8.87,Business,1,354,Wednesday,286.49
2915,Southwest,ORD,DFW,01-05-2024 10:00,1901,4.07,First,1,125,Wednesday,91.11
2916,Southwest,LAX,ATL,01-05-2024 11:00,1163,8.42,Economy,2,290,Wednesday,1903.69
2917,JetBlue,JFK,LAX,01-05-2024 12:00,3308,7.58,Economy,0,289,Wednesday,327.38
2918,American,ORD,JFK,01-05-2024 13:00,2463,10.3,Business,0,80,Wednesday,74.44
2919,Southwest,DFW,ORD,01-05-2024 14:00,3044,5.16,First,2,264,Wednesday,955.83
2920,United,JFK,LAX,01-05-2024 15:00,1508,9.88,Economy,0,23,Wednesday,1640.53
2921,JetBlue,JFK,JFK,01-05-2024 16:00,2650,7.42,First,2,292,Wednesday,1012.33
2922,JetBlue,LAX,ATL,01-05-2024 17:00,274,4.79,First,2,67,Wednesday,1458.53
2923,Southwest,JFK,ORD,01-05-2024 18:00,2701,1.38,First,1,157,Wednesday,729.83
2924,Delta,JFK,DFW,01-05-2024 19:00,4502,8.47,Economy,1,181,Wednesday,841.02
2925,American,ORD,DFW,01-05-2024 20:00,842,2.26,Economy,0,174,Wednesday,1062.04
2926,Southwest,DFW,LAX,01-05-2024 21:00,2831,10.75,Economy,0,100,Wednesday,864.39
2927,Delta,LAX,ORD,01-05-2024 22:00,4276,1.58,Business,0,66,Wednesday,1718.53
2928,United,DFW,JFK,01-05-2024 23:00,1576,6.83,Economy,1,63,Wednesday,745.69
2929,United,DFW,DFW,02-05-2024 00:00,3855,11.03,First,2,168,Thursday,922.24
2930,Delta,JFK,DFW,02-05-2024 01:00,2846,7.62,Business,2,232,Thursday,1153.37
2931,Southwest,DFW,LAX,02-05-2024 02:00,3310,10.03,Business,1,95,Thursday,269.29
2932,American,ORD,JFK,02-05-2024 03:00,1490,2.6,First,0,180,Thursday,1247.69
2933,JetBlue,JFK,LAX,02-05-2024 04:00,976,3.76,Business,1,94,Thursday,431.12
2934,Southwest,ATL,DFW,02-05-2024 05:00,2778,7.51,Business,2,62,Thursday,1906.29
2935,United,JFK,ORD,02-05-2024 06:00,3375,5.9,Business,1,333,Thursday,809.9
2936,American,LAX,ATL,02-05-2024 07:00,4292,6.44,First,1,190,Thursday,421.32
2937,Delta,LAX,LAX,02-05-2024 08:00,2495,6.39,First,2,243,Thursday,1694.63
2938,JetBlue,JFK,DFW,02-05-2024 09:00,2169,6.76,Economy,2,326,Thursday,841.48
2939,United,ATL,JFK,02-05-2024 10:00,1656,2.78,Business,2,118,Thursday,553.34
2940,American,LAX,ORD,02-05-2024 11:00,3139,10.94,First,2,355,Thursday,419.73
2941,Southwest,LAX,JFK,02-05-2024 12:00,4471,2.15,Economy,2,109,Thursday,305.2
2942,American,ATL,ATL,02-05-2024 13:00,3279,9.33,Business,1,16,Thursday,1852.99
2943,JetBlue,ORD,DFW,02-05-2024 14:00,4817,11.71,Business,0,96,Thursday,459.66
2944,Delta,DFW,ORD,02-05-2024 15:00,1467,3.65,Business,1,228,Thursday,961.48
2945,Southwest,DFW,JFK,02-05-2024 16:00,4004,8.34,Business,2,46,Thursday,1635.98
2946,United,LAX,ATL,02-05-2024 17:00,908,2.63,First,0,265,Thursday,281.87
2947,JetBlue,ATL,DFW,02-05-2024 18:00,2543,2.27,Economy,2,139,Thursday,1208.51
2948,United,ATL,DFW,02-05-2024 19:00,3834,3.79,Economy,1,42,Thursday,1690.43
2949,United,ATL,DFW,02-05-2024 20:00,4649,11.79,First,1,147,Thursday,120.59
2950,American,JFK,LAX,02-05-2024 21:00,4618,2.77,Business,2,324,Thursday,1609.15
2951,JetBlue,ORD,ATL,02-05-2024 22:00,3580,5.36,Economy,2,40,Thursday,1717.09
2952,Delta,LAX,ATL,02-05-2024 23:00,2929,9.05,Business,0,238,Thursday,1489.92
2953,United,DFW,DFW,03-05-2024 00:00,4278,7.58,Business,1,67,Friday,1974.06
2954,Delta,ATL,ORD,03-05-2024 01:00,4194,11.23,First,2,26,Friday,272.46
2955,Delta,ATL,DFW,03-05-2024 02:00,1233,5.85,Economy,0,116,Friday,1508.26
2956,Delta,ATL,LAX,03-05-2024 03:00,1466,3.9,First,2,242,Friday,739.35
2957,Southwest,DFW,ATL,03-05-2024 04:00,4271,2.83,First,1,289,Friday,331.73
2958,American,ORD,DFW,03-05-2024 05:00,2845,4.67,Business,1,127,Friday,1033.79
2959,Delta,ATL,LAX,03-05-2024 06:00,606,4.06,First,0,159,Friday,594.26
2960,American,LAX,DFW,03-05-2024 07:00,2209,7.42,First,1,342,Friday,1089.12
2961,Delta,JFK,DFW,03-05-2024 08:00,756,10.77,First,0,67,Friday,501.43
2962,American,JFK,JFK,03-05-2024 09:00,2171,9.71,First,1,97,Friday,1507.41
2963,United,DFW,LAX,03-05-2024 10:00,2075,10.72,Business,0,28,Friday,509.78
2964,Southwest,ORD,JFK,03-05-2024 11:00,1189,7.2,Business,1,212,Friday,795.49
2965,Delta,DFW,ATL,03-05-2024 12:00,3109,1.06,Business,0,271,Friday,1126.73
2966,United,DFW,ORD,03-05-2024 13:00,3006,1.04,Business,0,2,Friday,310.58
2967,JetBlue,ORD,ATL,03-05-2024 14:00,3138,7.23,First,1,303,Friday,551.42
2968,Delta,ATL,DFW,03-05-2024 15:00,4898,6.04,First,2,213,Friday,639.19
2969,Southwest,DFW,LAX,03-05-2024 16:00,2596,8.94,Business,2,129,Friday,758.31
2970,Delta,ORD,DFW,03-05-2024 17:00,4284,3.15,Economy,2,291,Friday,1799.92
2971,Southwest,DFW,DFW,03-05-2024 18:00,1533,2.55,Business,1,237,Friday,458.96
2972,Delta,DFW,ATL,03-05-2024 19:00,4182,8.92,Economy,2,208,Friday,1278.5
2973,American,LAX,DFW,03-05-2024 20:00,4245,9.69,Economy,1,127,Friday,1394.67
2974,Delta,ATL,DFW,03-05-2024 21:00,2388,10.13,First,2,326,Friday,114.77
2975,Southwest,ORD,DFW,03-05-2024 22:00,1590,11.93,Business,1,212,Friday,284.44
2976,JetBlue,DFW,ATL,03-05-2024 23:00,3347,4.22,Business,2,164,Friday,277.22
2977,Delta,LAX,DFW,04-05-2024 00:00,4276,6.04,Business,0,76,Saturday,1708.5
2978,Delta,LAX,LAX,04-05-2024 01:00,3263,1.96,Economy,2,223,Saturday,843.38
2979,United,ATL,ATL,04-05-2024 02:00,303,4.39,Business,1,214,Saturday,1546.92
2980,Delta,ATL,JFK,04-05-2024 03:00,2143,1.03,Economy,0,156,Saturday,1596.05
2981,Delta,ORD,ATL,04-05-2024 04:00,1139,5.98,Business,0,345,Saturday,1497.48
2982,Delta,JFK,LAX,04-05-2024 05:00,2386,5.24,Economy,0,246,Saturday,1128.99
2983,Southwest,JFK,ATL,04-05-2024 06:00,448,1.24,Business,2,259,Saturday,987.06
2984,United,DFW,JFK,04-05-2024 07:00,2244,6.82,First,1,25,Saturday,1530.97
2985,JetBlue,ORD,LAX,04-05-2024 08:00,2465,11.7,Business,2,219,Saturday,422.87
2986,American,ATL,JFK,04-05-2024 09:00,2102,1.62,First,0,47,Saturday,1429.76
2987,Delta,ATL,ORD,04-05-2024 10:00,3786,5.82,Business,0,101,Saturday,320.73
2988,Southwest,ORD,DFW,04-05-2024 11:00,2064,10.65,Business,2,147,Saturday,233.02
2989,Southwest,ATL,ATL,04-05-2024 12:00,1747,1.3,Economy,2,174,Saturday,1236.54
2990,JetBlue,LAX,JFK,04-05-2024 13:00,4038,8.44,Business,1,4,Saturday,727.87
2991,American,DFW,JFK,04-05-2024 14:00,3763,1.46,Business,2,106,Saturday,1711.16
2992,Delta,DFW,ATL,04-05-2024 15:00,330,7.46,First,2,351,Saturday,795.38
2993,Delta,ATL,ATL,04-05-2024 16:00,1247,7.21,Economy,2,127,Saturday,61.13
2994,United,LAX,ATL,04-05-2024 17:00,1677,1.05,Economy,1,144,Saturday,97.29
2995,United,LAX,DFW,04-05-2024 18:00,686,8.09,Economy,2,222,Saturday,1032.25
2996,American,ATL,LAX,04-05-2024 19:00,3684,5.89,Economy,2,341,Saturday,668.21
2997,Delta,DFW,JFK,04-05-2024 20:00,4536,4.36,Business,2,266,Saturday,171.95
2998,American,ATL,ORD,04-05-2024 21:00,2598,8.93,Economy,0,109,Saturday,999.9
2999,American,ATL,ATL,04-05-2024 22:00,4904,2.18,Economy,0,306,Saturday,51.98
3000,Delta,JFK,ORD,04-05-2024 23:00,3295,7.82,First,2,146,Saturday,527.81
3001,United,LAX,ATL,05-05-2024 00:00,1903,5.62,Economy,2,90,Sunday,1303.21
3002,American,ATL,JFK,05-05-2024 01:00,3335,10.92,First,1,125,Sunday,939.51
3003,JetBlue,LAX,ATL,05-05-2024 02:00,1689,10.72,First,2,164,Sunday,1975.46
3004,American,JFK,ATL,05-05-2024 03:00,4700,4.86,First,1,101,Sunday,1501.52
3005,American,DFW,ORD,05-05-2024 04:00,1665,5.06,Business,2,97,Sunday,520.94
3006,Delta,JFK,JFK,05-05-2024 05:00,4302,1.17,Business,0,330,Sunday,521.31
3007,United,ATL,LAX,05-05-2024 06:00,2677,5.03,Economy,1,111,Sunday,1517.37
3008,United,ORD,ORD,05-05-2024 07:00,4138,8.47,Economy,0,358,Sunday,720.44
3009,American,ATL,JFK,05-05-2024 08:00,2737,8.73,Economy,1,293,Sunday,385.82
3010,Delta,ATL,ORD,05-05-2024 09:00,742,11.31,Economy,0,298,Sunday,661.94
3011,JetBlue,LAX,DFW,05-05-2024 10:00,1623,9.04,Business,1,130,Sunday,652.46
3012,United,ATL,LAX,05-05-2024 11:00,1204,5.64,First,2,317,Sunday,1063.12
3013,JetBlue,DFW,ATL,05-05-2024 12:00,498,4.08,First,2,360,Sunday,975.66
3014,Southwest,ATL,LAX,05-05-2024 13:00,2052,4.89,First,2,256,Sunday,1793.72
3015,United,ORD,ATL,05-05-2024 14:00,3880,3.77,Economy,2,280,Sunday,260.41
3016,JetBlue,ORD,ATL,05-05-2024 15:00,2236,7.28,Business,1,134,Sunday,800.65
3017,American,ORD,ATL,05-05-2024 16:00,4162,8.43,Business,0,349,Sunday,1212.59
3018,Southwest,ORD,JFK,05-05-2024 17:00,3959,11.77,Business,2,6,Sunday,1789.14
3019,Southwest,DFW,LAX,05-05-2024 18:00,3929,1.33,First,1,338,Sunday,236.63
3020,American,ORD,ORD,05-05-2024 19:00,4772,11.01,First,0,179,Sunday,223.78
3021,Delta,JFK,ATL,05-05-2024 20:00,1906,2.96,Business,2,281,Sunday,80.95
3022,American,DFW,ORD,05-05-2024 21:00,1120,10.32,Economy,0,116,Sunday,871.44
3023,Southwest,JFK,JFK,05-05-2024 22:00,202,9.93,First,2,147,Sunday,332.69
3024,Delta,ORD,LAX,05-05-2024 23:00,4797,6.48,Business,2,281,Sunday,1623.8
3025,Delta,JFK,DFW,06-05-2024 00:00,2121,6.12,Economy,1,21,Monday,1093.86
3026,Southwest,DFW,ORD,06-05-2024 01:00,1126,6.08,First,2,201,Monday,1956.14
3027,Southwest,LAX,ATL,06-05-2024 02:00,889,3.4,First,2,50,Monday,198
3028,JetBlue,LAX,ATL,06-05-2024 03:00,4593,6.68,Economy,2,239,Monday,1905.89
3029,Southwest,LAX,LAX,06-05-2024 04:00,4062,6.44,First,0,260,Monday,1554.87
3030,American,DFW,ATL,06-05-2024 05:00,596,8.87,Business,0,214,Monday,681.39
3031,United,ORD,ATL,06-05-2024 06:00,321,11.53,Business,2,41,Monday,393.11
3032,American,LAX,ATL,06-05-2024 07:00,3376,8.54,Business,1,236,Monday,209.9
3033,Southwest,LAX,ORD,06-05-2024 08:00,3291,11.02,Economy,1,170,Monday,1408.72
3034,Southwest,LAX,LAX,06-05-2024 09:00,2914,4.59,First,1,140,Monday,1513.19
3035,American,JFK,DFW,06-05-2024 10:00,3287,9.94,Economy,0,139,Monday,457.53
3036,JetBlue,DFW,DFW,06-05-2024 11:00,1451,5.27,First,2,186,Monday,866.85
3037,United,DFW,ATL,06-05-2024 12:00,2754,3.15,Business,0,237,Monday,235.99
3038,JetBlue,ATL,JFK,06-05-2024 13:00,3338,10.27,Business,1,254,Monday,130.74
3039,American,JFK,JFK,06-05-2024 14:00,3992,4.09,Business,2,43,Monday,1818.4
3040,Southwest,JFK,JFK,06-05-2024 15:00,2904,5,First,2,158,Monday,1608.24
3041,Southwest,JFK,DFW,06-05-2024 16:00,2057,4.61,Economy,1,8,Monday,447.61
3042,American,LAX,DFW,06-05-2024 17:00,2624,11.41,First,2,51,Monday,593.5
3043,Southwest,LAX,DFW,06-05-2024 18:00,4871,11.47,Business,1,89,Monday,726.3
3044,Southwest,ORD,JFK,06-05-2024 19:00,2937,2.44,Business,1,230,Monday,1808.3
3045,JetBlue,LAX,ATL,06-05-2024 20:00,2023,6.01,Economy,2,123,Monday,1697.79
3046,JetBlue,ORD,LAX,06-05-2024 21:00,3401,2.95,Business,0,277,Monday,247.74
3047,Delta,LAX,ATL,06-05-2024 22:00,3439,7.78,Business,0,134,Monday,1479.41
3048,American,DFW,JFK,06-05-2024 23:00,3303,9.77,First,0,6,Monday,1654.6
3049,United,DFW,DFW,07-05-2024 00:00,1177,9.82,Business,2,234,Tuesday,1907.19
3050,United,ORD,JFK,07-05-2024 01:00,562,11.46,First,0,316,Tuesday,1395.79
3051,American,LAX,JFK,07-05-2024 02:00,1548,11.32,First,0,288,Tuesday,1384.87
3052,United,DFW,DFW,07-05-2024 03:00,1795,1.31,Economy,2,327,Tuesday,1633.46
3053,Southwest,LAX,JFK,07-05-2024 04:00,1728,7.44,Business,2,19,Tuesday,1931.13
3054,JetBlue,DFW,JFK,07-05-2024 05:00,3153,6.99,First,1,265,Tuesday,1260
3055,United,JFK,ORD,07-05-2024 06:00,3989,4.06,First,0,343,Tuesday,750.62
3056,JetBlue,LAX,ORD,07-05-2024 07:00,2231,10.17,Business,0,307,Tuesday,1512.09
3057,JetBlue,ORD,ORD,07-05-2024 08:00,2492,4.13,Economy,0,218,Tuesday,1118.2
3058,United,ATL,ATL,07-05-2024 09:00,4135,8.75,First,1,183,Tuesday,512.9
3059,American,ATL,ORD,07-05-2024 10:00,502,6.44,Business,0,21,Tuesday,54.78
3060,Delta,LAX,ORD,07-05-2024 11:00,4329,2.35,Economy,0,222,Tuesday,779.56
3061,United,DFW,ORD,07-05-2024 12:00,1748,7.43,Economy,2,195,Tuesday,1677.7
3062,Southwest,JFK,DFW,07-05-2024 13:00,2118,7.45,First,1,70,Tuesday,1325.5
3063,Delta,JFK,ORD,07-05-2024 14:00,2907,2.38,Business,2,90,Tuesday,622.53
3064,American,ATL,ATL,07-05-2024 15:00,4661,8.02,Business,1,208,Tuesday,954.96
3065,United,ORD,ATL,07-05-2024 16:00,2540,2.85,First,2,96,Tuesday,809.02
3066,JetBlue,ATL,DFW,07-05-2024 17:00,4519,10.43,Economy,2,217,Tuesday,96.3
3067,Southwest,DFW,ATL,07-05-2024 18:00,4067,4.11,Business,2,185,Tuesday,313.02
3068,United,DFW,LAX,07-05-2024 19:00,3739,3.72,First,0,266,Tuesday,1996.92
3069,JetBlue,JFK,ATL,07-05-2024 20:00,4802,10.58,First,0,179,Tuesday,1768.07
3070,Delta,DFW,ORD,07-05-2024 21:00,2715,9.66,Economy,2,20,Tuesday,1842.67
3071,American,JFK,LAX,07-05-2024 22:00,2365,8.14,Economy,0,118,Tuesday,401.61
3072,Delta,ORD,ATL,07-05-2024 23:00,3302,4.82,Business,2,240,Tuesday,1457.74
3073,JetBlue,ATL,ATL,08-05-2024 00:00,2906,10.47,Business,0,307,Wednesday,1654.48
3074,United,ORD,LAX,08-05-2024 01:00,2014,3.25,First,0,181,Wednesday,1319.08
3075,Southwest,DFW,ATL,08-05-2024 02:00,1189,9.19,Economy,0,190,Wednesday,1062.56
3076,Southwest,JFK,ATL,08-05-2024 03:00,3623,9.79,Business,2,185,Wednesday,956.1
3077,Delta,ORD,ATL,08-05-2024 04:00,2659,8.78,Business,0,51,Wednesday,255.38
3078,Southwest,DFW,ORD,08-05-2024 05:00,1783,6.82,First,2,183,Wednesday,618.81
3079,United,LAX,DFW,08-05-2024 06:00,3100,10.27,First,0,70,Wednesday,424.72
3080,Delta,JFK,DFW,08-05-2024 07:00,2033,11.76,First,2,342,Wednesday,1423.44
3081,American,JFK,JFK,08-05-2024 08:00,2816,11.19,First,2,202,Wednesday,797.49
3082,United,JFK,DFW,08-05-2024 09:00,2012,5,Economy,2,123,Wednesday,1106.16
3083,Southwest,DFW,ATL,08-05-2024 10:00,3988,9.18,Business,2,179,Wednesday,1427.97
3084,American,JFK,JFK,08-05-2024 11:00,1007,6.44,Business,0,27,Wednesday,1450.46
3085,American,JFK,ATL,08-05-2024 12:00,1509,9.07,Economy,0,69,Wednesday,1729.72
3086,United,DFW,LAX,08-05-2024 13:00,1712,4.05,Economy,1,112,Wednesday,1293.68
3087,American,DFW,LAX,08-05-2024 14:00,4422,2.68,First,0,195,Wednesday,137.06
3088,United,DFW,JFK,08-05-2024 15:00,913,8.66,Economy,1,196,Wednesday,657.55
3089,JetBlue,DFW,DFW,08-05-2024 16:00,4644,7.35,Business,0,15,Wednesday,287.03
3090,JetBlue,ORD,ORD,08-05-2024 17:00,1737,6.8,First,0,287,Wednesday,324.81
3091,JetBlue,ORD,JFK,08-05-2024 18:00,537,8.39,Economy,2,95,Wednesday,259
3092,Southwest,ORD,ATL,08-05-2024 19:00,3802,4.75,Business,2,168,Wednesday,183.01
3093,Delta,LAX,ATL,08-05-2024 20:00,3628,5.46,Business,2,118,Wednesday,1453.45
3094,Southwest,ORD,DFW,08-05-2024 21:00,2787,4.56,Economy,1,110,Wednesday,1729.62
3095,Delta,JFK,DFW,08-05-2024 22:00,280,3.1,First,0,145,Wednesday,1776.09
3096,United,DFW,JFK,08-05-2024 23:00,4762,11.34,First,0,345,Wednesday,827.38
3097,Delta,LAX,DFW,09-05-2024 00:00,1715,8,First,1,236,Thursday,863.74
3098,JetBlue,ORD,DFW,09-05-2024 01:00,3713,11.48,Business,0,264,Thursday,1859.18
3099,Delta,LAX,LAX,09-05-2024 02:00,4192,2.64,Economy,0,184,Thursday,214.59
3100,Delta,ATL,LAX,09-05-2024 03:00,2149,10.29,Business,2,270,Thursday,666.52
3101,JetBlue,JFK,LAX,09-05-2024 04:00,500,2.29,Business,2,93,Thursday,869.09
3102,American,JFK,ORD,09-05-2024 05:00,3785,9.7,Business,2,223,Thursday,973.42
3103,United,ATL,JFK,09-05-2024 06:00,3017,8.47,First,1,40,Thursday,1059.98
3104,American,ATL,ORD,09-05-2024 07:00,4223,3.17,First,1,363,Thursday,1140.91
3105,United,ATL,JFK,09-05-2024 08:00,1615,2.65,Economy,1,159,Thursday,1152.5
3106,Southwest,ORD,ATL,09-05-2024 09:00,3446,6.65,Economy,2,184,Thursday,275.58
3107,Delta,ATL,ATL,09-05-2024 10:00,3332,1.28,Economy,0,268,Thursday,1212.36
3108,Delta,DFW,LAX,09-05-2024 11:00,1711,10.86,First,1,242,Thursday,588.72
3109,Delta,JFK,ORD,09-05-2024 12:00,4083,7.53,First,2,94,Thursday,275.24
3110,American,LAX,LAX,09-05-2024 13:00,4958,8.22,First,0,108,Thursday,1791.22
3111,American,ORD,ATL,09-05-2024 14:00,3167,2.01,First,2,253,Thursday,351.24
3112,JetBlue,LAX,JFK,09-05-2024 15:00,3810,11.38,Economy,0,79,Thursday,586.18
3113,American,LAX,JFK,09-05-2024 16:00,1830,9.7,Economy,2,329,Thursday,1816.6
3114,Delta,JFK,ATL,09-05-2024 17:00,3742,1.56,First,0,10,Thursday,100.9
3115,American,JFK,ORD,09-05-2024 18:00,3005,5.75,Economy,2,312,Thursday,970.79
3116,Delta,JFK,ORD,09-05-2024 19:00,3035,3.65,First,0,295,Thursday,1213.82
3117,Delta,ATL,ORD,09-05-2024 20:00,1666,8.49,Economy,1,32,Thursday,603.61
3118,United,ORD,ORD,09-05-2024 21:00,4237,7.98,Business,1,61,Thursday,1223.75
3119,United,ATL,JFK,09-05-2024 22:00,3963,8,First,2,3,Thursday,682.61
3120,United,LAX,JFK,09-05-2024 23:00,236,5.21,Economy,0,65,Thursday,592.65
3121,American,JFK,JFK,10-05-2024 00:00,1370,7.09,First,2,14,Friday,1009.8
3122,JetBlue,ATL,ORD,10-05-2024 01:00,4948,11.75,Economy,0,164,Friday,1921.16
3123,United,ORD,DFW,10-05-2024 02:00,3167,6.84,First,0,266,Friday,1876.36
3124,Delta,LAX,ORD,10-05-2024 03:00,1331,1.23,Economy,1,339,Friday,79.93
3125,Southwest,ORD,DFW,10-05-2024 04:00,1832,11.77,First,1,123,Friday,860.65
3126,United,LAX,JFK,10-05-2024 05:00,3225,7.42,Business,2,170,Friday,587.17
3127,Delta,ORD,LAX,10-05-2024 06:00,2155,1.37,Economy,1,26,Friday,725.27
3128,Delta,ORD,JFK,10-05-2024 07:00,342,3.52,Business,1,115,Friday,1404.92
3129,Delta,ATL,JFK,10-05-2024 08:00,2594,3.68,First,1,38,Friday,579.38
3130,Delta,JFK,LAX,10-05-2024 09:00,893,5.55,Economy,0,343,Friday,351.88
3131,Southwest,ORD,DFW,10-05-2024 10:00,4032,9.77,Business,1,313,Friday,1844.86
3132,American,JFK,DFW,10-05-2024 11:00,4515,6.23,Economy,0,210,Friday,775.85
3133,American,DFW,DFW,10-05-2024 12:00,1292,7.25,Economy,0,333,Friday,1543.16
3134,American,LAX,ATL,10-05-2024 13:00,4736,11.75,Economy,1,138,Friday,266.29
3135,Delta,DFW,DFW,10-05-2024 14:00,2163,7.2,First,0,40,Friday,660.5
3136,American,LAX,JFK,10-05-2024 15:00,3464,8.35,Business,2,256,Friday,1046.3
3137,United,LAX,ATL,10-05-2024 16:00,1704,4.82,Economy,2,40,Friday,1905.09
3138,JetBlue,DFW,LAX,10-05-2024 17:00,3693,11.3,First,2,284,Friday,912.69
3139,American,ATL,LAX,10-05-2024 18:00,3113,11.41,Business,2,156,Friday,714.37
3140,JetBlue,JFK,ATL,10-05-2024 19:00,4768,10.88,Business,1,60,Friday,1544.09
3141,United,LAX,ATL,10-05-2024 20:00,3664,4.09,First,2,198,Friday,1054.32
3142,American,ORD,ORD,10-05-2024 21:00,2052,11.82,First,0,67,Friday,1559.7
3143,Delta,ORD,JFK,10-05-2024 22:00,3425,9.13,First,1,1,Friday,198.09
3144,Southwest,JFK,LAX,10-05-2024 23:00,661,7.9,First,0,82,Friday,317.25
3145,United,LAX,JFK,11-05-2024 00:00,2673,11.1,Economy,0,316,Saturday,1766.3
3146,JetBlue,DFW,ORD,11-05-2024 01:00,3969,10.93,First,2,36,Saturday,497.46
3147,Southwest,DFW,DFW,11-05-2024 02:00,2492,1.88,Business,2,299,Saturday,561.67
3148,United,ORD,ORD,11-05-2024 03:00,2020,7.32,Business,2,356,Saturday,1535.25
3149,Delta,ATL,ATL,11-05-2024 04:00,677,5.45,First,2,314,Saturday,1146.29
3150,Southwest,LAX,LAX,11-05-2024 05:00,681,2.93,Business,0,85,Saturday,94.41
3151,Southwest,ATL,ORD,11-05-2024 06:00,461,2,Business,1,85,Saturday,1644.57
3152,Southwest,ATL,ATL,11-05-2024 07:00,2028,1.4,Business,2,28,Saturday,720.31
3153,Southwest,JFK,ATL,11-05-2024 08:00,3520,10.95,First,1,304,Saturday,647.45
3154,JetBlue,ATL,JFK,11-05-2024 09:00,3638,11.83,Economy,2,272,Saturday,1533.65
3155,American,ORD,LAX,11-05-2024 10:00,3131,5.86,Economy,2,94,Saturday,76.58
3156,JetBlue,ATL,LAX,11-05-2024 11:00,1003,1.38,Business,1,336,Saturday,1069.44
3157,JetBlue,ORD,JFK,11-05-2024 12:00,3074,10.59,Economy,2,131,Saturday,821.76
3158,American,DFW,DFW,11-05-2024 13:00,2233,5.42,Economy,2,310,Saturday,135.32
3159,Delta,ATL,ATL,11-05-2024 14:00,3732,3.64,First,1,263,Saturday,1445.49
